id,siteID,year,first_ice,freezeup,unsafe_boat,safe_man,safe_veh,type_veh,remarks,,
2113,511,2009,9/25/2009,10/29/2009,10/20/2009,10/28/2009,10/30/2009,snowmachine,,,
2114,358,2009,10/25/2009,\N,10/23/2009,11/6/2009,11/7/2009,snowmachine,,,
2115,341,2009,10/16/2009,10/31/2009,10/29/2009,11/1/2009,11/3/2009,snowmachine,,,
2116,411,2009,10/1/2009,11/3/2009,10/1/2009,11/6/2009,11/6/2009,snowmachine,,,
2117,444,2009,10/4/2009,10/29/2009,\N,11/3/2009,11/6/2009,snowmachine,,,
2118,163,2009,11/1/2009,11/6/2009,10/25/2009,\N,\N,,,,
2119,469,2009,10/18/2009,11/13/2009,11/2/2009,11/16/2009,11/17/2009,snowmachine,,,
2120,350,2009,10/25/2009,11/1/2009,\N,\N,\N,,,,
2121,274,2009,10/20/2009,11/2/2009,10/23/2009,11/9/2009,11/16/2009,snowmachine,,,
2122,95,2009,10/28/2009,11/16/2009,10/30/2009,11/18/2009,11/20/2009,snowmachine,,,
2123,174,2009,10/29/2009,\N,11/1/2009,\N,\N,,,,
2124,157,2009,10/29/2009,\N,11/2/2009,\N,\N,,,,
2125,113,2009,11/1/2009,11/2/2009,11/2/2009,\N,\N,,,,
2126,465,2009,10/25/2009,11/8/2009,11/3/2009,11/25/2009,\N,,,,
2127,342,2009,10/15/2009,11/15/2009,10/17/2009,12/10/2009,12/13/2009,,,,
2128,177,2009,10/30/2009,\N,\N,12/15/2009,12/25/2009,snowmachine,,,
2129,109,2009,10/30/2009,11/23/2009,11/16/2009,11/27/2009,12/7/2009,snowmachine,,,
2130,167,2009,10/12/2009,11/1/2009,10/12/2009,11/20/2009,12/1/2009,snowmachine,,,
2131,79,2009,10/17/2009,12/9/2009,\N,12/1/2009,12/14/2009,any,,,
2132,163,2010,10/14/2010,11/3/2010,11/1/2010,\N,\N,,,,
2133,162,2009,10/30/2009,11/2/2009,10/29/2009,11/22/2009,12/1/2009,snowmachine,,,
2134,276,2010,10/15/2010,11/4/2010,10/30/2010,11/13/2010,11/13/2010,snowmachine,,,
2135,98,2010,10/9/2010,\N,10/9/2010,\N,\N,,,,
2136,426,2010,10/10/2010,10/17/2010,10/10/2010,10/23/2010,10/25/2010,snowmachine,,,
2137,491,2010,10/11/2010,10/30/2010,10/15/2010,11/7/2010,11/7/2010,snowmachine,,,
2138,457,2010,9/23/2010,10/14/2010,9/27/2010,10/20/2010,10/25/2010,snowmachine,,,
2139,402,2010,9/26/2010,10/10/2010,10/5/2010,10/12/2010,10/18/2010,snowmachine,,,
2140,182,2010,10/14/2010,11/20/2010,10/29/2010,11/24/2010,11/26/2010,snowmachine,,,
2141,475,2010,10/14/2010,10/27/2010,10/14/2010,\N,\N,snowmachine,,,
2142,511,2010,9/23/2010,10/9/2010,10/9/2010,10/23/2010,11/10/2010,snowmachine,,,
2143,273,2010,\N,11/12/2010,\N,11/15/2010,11/16/2010,four-wheeler,,,
2144,167,2010,10/15/2010,11/1/2010,9/28/2010,11/15/2010,11/20/2010,snowmachine,,,
2145,207,2010,10/15/2010,11/17/2010,11/6/2010,11/20/2010,11/20/2010,snowmachine,,,
2146,486,2010,10/15/2010,10/29/2010,10/15/2010,11/28/2010,11/28/2010,snowmachine,,,
2147,469,2010,10/23/2010,11/30/2010,11/1/2010,12/2/2010,12/2/2010,snowmachine,,,
2148,472,2010,10/15/2010,11/11/2010,10/16/2010,11/24/2010,11/25/2010,snowmachine,,,
2149,95,2010,10/27/2010,11/20/2010,\N,11/22/2010,12/1/2010,snowmachine,,,
2150,69,2010,10/12/2010,11/13/2010,11/8/2010,11/16/2010,11/28/2010,snowmachine,,,
2151,499,2010,11/1/2010,\N,\N,11/25/2010,11/30/2010,snowmachine,,,
2152,177,2010,10/27/2010,12/8/2010,\N,\N,\N,,,,
2153,157,2010,11/10/2010,11/20/2010,\N,\N,\N,,,,
2154,174,2010,11/9/2010,11/17/2010,11/16/2010,\N,\N,,,,
2155,271,2010,10/16/2010,10/29/2010,10/27/2010,11/25/2010,11/29/2010,snowmachine,,,
2156,379,2010,10/7/2010,10/24/2010,10/1/2010,\N,\N,,,,
2157,114,2010,10/14/2010,12/25/2010,\N,\N,\N,,,,
2158,113,2010,10/31/2010,11/3/2010,11/3/2010,\N,\N,,,,
2159,350,2010,10/15/2010,11/30/2010,\N,11/30/2010,12/2/2010,car,,,
2160,342,2010,10/9/2010,11/17/2010,10/13/2010,\N,\N,,,,
2161,516,2010,11/22/2010,12/10/2010,12/1/2010,\N,\N,,,,
2162,79,2011,10/14/2011,12/10/2011,\N,\N,\N,,,,
2163,511,2011,10/7/2011,\N,10/15/2011,\N,\N,,,,
2164,95,2012,10/17/2012,11/9/2012,\N,11/15/2012,11/19/2012,snowmachine,,,
2165,31,2012,10/10/2012,11/3/2012,10/11/2012,10/23/2012,11/10/2012,snowmachine,,,
2166,104,2012,9/26/2012,10/19/2012,10/16/2012,10/22/2012,10/25/2012,ATV,,,
2167,457,2011,10/2/2011,\N,10/11/2011,\N,\N,,,,
2168,475,2011,10/21/2011,11/4/2011,10/24/2011,11/18/2011,11/19/2011,snowmachine,,,
2169,491,2011,10/12/2011,11/7/2011,10/22/2011,11/19/2011,11/19/2011,snowmachine,,,
2170,426,2011,10/11/2011,10/30/2011,10/24/2011,11/1/2011,11/4/2011,snowmachine,,,
2171,276,2011,10/20/2011,\N,10/21/2011,11/11/2011,11/13/2011,snowmachine,,,
2172,517,2011,10/10/2011,10/20/2011,10/12/2011,10/25/2011,\N,,,,
2173,31,2011,10/10/2011,10/16/2011,10/10/2011,10/20/2011,10/30/2011,snowmachine,,,
2174,163,2011,10/28/2011,11/2/2011,\N,\N,\N,,,,
2175,163,2011,10/28/2011,11/2/2011,\N,\N,\N,,,,
2176,95,2011,11/2/2011,11/16/2011,\N,11/23/2011,12/12/2011,snowmachine,,,
2177,379,2011,10/23/2011,10/30/2011,10/19/2011,11/20/2011,\N,,,,
2178,379,2011,10/23/2011,10/30/2011,10/19/2011,11/20/2011,\N,,,,
2179,271,2011,10/27/2011,10/29/2011,10/28/2011,11/4/2011,11/12/2011,truck,,,
2180,427,2011,10/11/2011,11/2/2011,10/13/2011,12/2/2011,11/15/2011,snowmachine,,,
2181,177,2011,10/12/2011,11/15/2011,\N,\N,12/15/2011,,,,
2182,342,2011,10/20/2011,11/14/2011,10/25/2011,\N,\N,,,,
2183,109,2011,10/23/2011,11/30/2011,11/5/2011,\N,12/7/2011,snowmachine,,,
2184,516,2011,11/17/2011,11/26/2011,11/22/2011,11/30/2011,\N,,,,
2185,516,2011,11/17/2011,11/26/2011,11/22/2011,11/30/2011,\N,,,,
2186,472,2011,10/14/2011,10/25/2011,10/23/2011,11/10/2011,\N,,,,
2187,17,2011,9/26/2011,10/2/2011,10/1/2011,10/8/2011,10/12/2011,snowmachine,,,
2308,462,0,1884-10-05,1884-10-12,0000-00-00,0000-00-00,0000-00-00,,,,
2307,462,1937,0000-00-00,11/19/1937,0000-00-00,0000-00-00,0000-00-00,,,,
2190,499,2012,\N,11/7/2012,11/6/2012,11/8/2012,11/9/2012,snowmachine,,,
2191,88,2012,10/18/2012,10/22/2012,10/22/2012,10/27/2012,\N,,,,
2192,98,2012,10/1/2012,10/22/2012,10/1/2012,\N,\N,,,,
2193,113,2012,10/16/2012,10/22/2012,10/22/2012,\N,\N,,,,
2194,174,2012,10/18/2012,10/31/2012,10/27/2012,\N,\N,,,,
2195,157,2012,10/18/2012,11/1/2012,10/25/2012,\N,\N,,,,
2306,462,1938,0000-00-00,11/10/1938,0000-00-00,0000-00-00,0000-00-00,,,,
2305,462,1939,0000-00-00,11/3/1939,0000-00-00,0000-00-00,0000-00-00,,,,
2304,462,1940,0000-00-00,10/26/1940,0000-00-00,0000-00-00,0000-00-00,,,,
2303,462,1941,0000-00-00,10/31/1941,0000-00-00,0000-00-00,0000-00-00,,,,
2200,182,2012,10/16/2012,11/6/2012,10/20/2012,11/8/2012,11/13/2012,snowmachine,,,
2201,469,2012,10/20/2012,11/15/2012,10/25/2012,11/19/2012,11/20/2012,snowmachine,,,
2202,475,2012,10/14/2012,10/29/2012,10/15/2012,11/7/2012,11/11/2012,snowmachine,,,
2203,511,2012,10/9/2012,10/19/2012,10/18/2012,10/30/2012,11/4/2012,snowmachine,,,
2204,457,2012,10/9/2012,10/11/2012,10/10/2012,10/20/2012,11/1/2012,snowmachine,,,
2205,491,2012,10/14/2012,11/1/2012,10/11/2012,0000-00-00,0000-00-00,,,,
2206,163,2012,10/18/2012,\N,11/2/2012,\N,\N,,,,
2207,271,2012,10/17/2012,10/19/2012,10/18/2012,10/26/2012,11/24/2012,snowmachine\,,,
2208,427,2012,10/10/2012,10/23/2012,10/10/2012,11/5/2012,11/30/2012,road grader,,,
2221,204,2016,10/17/2016,10/20/2016,0000-00-00,0000-00-00,0000-00-00,,,,
2210,109,2012,10/23/2012,11/24/2012,10/27/2012,\N,11/28/2012,snowmachine,,,
2211,109,2012,10/23/2012,11/24/2012,10/27/2012,\N,11/28/2012,snowmachine,,,
2212,109,2012,10/23/2012,11/24/2012,10/27/2012,\N,11/28/2012,snowmachine,,,
2213,109,2012,10/23/2012,11/24/2012,10/27/2012,\N,11/28/2012,snowmachine,,,
2214,109,2012,10/23/2012,11/24/2012,10/27/2012,\N,11/28/2012,snowmachine,,,
2215,109,2012,10/23/2012,11/24/2012,10/27/2012,\N,11/28/2012,snowmachine,,,
2216,174,2013,0000-00-00,11/18/2013,0000-00-00,0000-00-00,0000-00-00,,,,
2309,462,0,1883-10-25,1883-11-07,0000-00-00,0000-00-00,0000-00-00,,,,
2310,476,1969,10/20/1969,0000-00-00,0000-00-00,0000-00-00,0000-00-00,,,,
2224,427,2017,0000-00-00,10/30/2018,0000-00-00,0000-00-00,0000-00-00,,,,
2225,494,2017,0000-00-00,11/19/2017,0000-00-00,0000-00-00,0000-00-00,,,,
2226,182,2018,10/29/2018,0000-00-00,10/30/2018,0000-00-00,0000-00-00,,,,
2227,17,2018,0000-00-00,10/9/2018,0000-00-00,0000-00-00,0000-00-00,,,,
2228,475,2018,0000-00-00,11/6/2018,0000-00-00,0000-00-00,0000-00-00,,,,
2229,396,1967,10/31/1967,0000-00-00,0000-00-00,0000-00-00,0000-00-00,,,,
2230,396,1966,10/21/1966,0000-00-00,0000-00-00,10/28/1966,11/3/1966,,,,
2231,396,1964,10/18/1964,0000-00-00,10/20/1964,11/4/1964,11/10/1964,,,,
2232,396,1963,10/18/1963,0000-00-00,10/18/1963,10/25/1963,11/3/1963,,,,
2233,396,1961,10/22/1961,0000-00-00,10/15/1961,11/4/1961,11/6/1961,,,,
2234,396,1959,0000-00-00,0000-00-00,0000-00-00,11/17/1959,0000-00-00,,,,
2235,396,1958,10/20/1958,0000-00-00,0000-00-00,10/24/1958,0000-00-00,,,,
2236,396,1957,10/25/1957,0000-00-00,0000-00-00,11/10/1957,0000-00-00,,,,
2237,396,1956,10/17/1956,0000-00-00,0000-00-00,10/19/1956,0000-00-00,,,,
2238,396,1955,10/19/1955,0000-00-00,0000-00-00,10/28/1955,0000-00-00,,,,
2239,396,1954,11/1/1954,0000-00-00,0000-00-00,11/14/1954,0000-00-00,,,,
2240,435,1963,10/31/1963,0000-00-00,10/15/1963,11/5/1963,11/10/1963,,,,
2241,435,1962,10/31/1962,0000-00-00,10/15/1962,11/5/1962,11/10/1962,,,,
2242,435,1961,10/12/1961,0000-00-00,10/8/1961,11/8/1961,11/10/1961,,,,
2243,435,1955,0000-00-00,0000-00-00,0000-00-00,11/1/1955,0000-00-00,,,,
2244,477,1966,10/18/1966,0000-00-00,0000-00-00,10/23/1966,11/15/1966,,,,
2245,477,1964,10/22/1964,0000-00-00,10/17/1964,10/30/1964,11/13/1964,,,,
2246,477,1961,10/16/1961,0000-00-00,10/10/1961,10/27/1961,11/17/1961,,,,
2247,477,1960,10/23/1960,0000-00-00,0000-00-00,11/2/1960,0000-00-00,,,,
2248,477,1958,10/18/1958,0000-00-00,0000-00-00,10/22/1958,0000-00-00,,,,
2249,477,1957,10/27/1957,0000-00-00,0000-00-00,11/1/1957,0000-00-00,,,,
2250,477,1956,10/16/1956,0000-00-00,0000-00-00,10/19/1956,0000-00-00,,,,
2251,477,1955,10/18/1955,0000-00-00,0000-00-00,10/22/1955,0000-00-00,,,,
2252,477,1954,10/23/1954,0000-00-00,0000-00-00,10/30/1954,0000-00-00,,,,
2253,477,1953,10/25/1953,0000-00-00,0000-00-00,10/31/1953,0000-00-00,,,,
2254,477,1952,10/22/1952,0000-00-00,0000-00-00,11/1/1952,0000-00-00,,,,
2255,477,1951,10/5/1951,0000-00-00,0000-00-00,10/22/1951,0000-00-00,,,,
2256,477,1950,10/27/1950,0000-00-00,0000-00-00,11/1/1950,0000-00-00,,,,
2257,477,1949,0000-00-00,10/29/1949,0000-00-00,0000-00-00,0000-00-00,,,,
2258,477,1948,0000-00-00,10/21/1948,0000-00-00,0000-00-00,0000-00-00,,,,
2259,477,1946,0000-00-00,11/1/1946,0000-00-00,0000-00-00,0000-00-00,,,,
2260,477,1945,0000-00-00,10/22/1945,0000-00-00,0000-00-00,0000-00-00,,,,
2261,477,1944,0000-00-00,10/23/1944,0000-00-00,0000-00-00,0000-00-00,,,,
2262,477,1943,0000-00-00,10/30/1943,0000-00-00,0000-00-00,0000-00-00,,,,
2263,477,1941,0000-00-00,10/19/1941,0000-00-00,0000-00-00,0000-00-00,,,,
2264,477,1940,0000-00-00,10/22/1940,0000-00-00,0000-00-00,0000-00-00,,,,
2265,477,1939,0000-00-00,10/15/1939,0000-00-00,0000-00-00,0000-00-00,,,,
2266,477,1938,0000-00-00,11/2/1938,0000-00-00,0000-00-00,0000-00-00,,,,
2267,519,1911,0000-00-00,11/8/1911,0000-00-00,0000-00-00,0000-00-00,,,,
2268,519,1910,0000-00-00,10/22/1910,0000-00-00,0000-00-00,0000-00-00,,,,
2269,519,1909,0000-00-00,10/6/1909,0000-00-00,0000-00-00,0000-00-00,,,,
2270,519,1908,0000-00-00,10/23/1908,0000-00-00,0000-00-00,0000-00-00,,,,
2271,519,1907,0000-00-00,10/9/1907,0000-00-00,0000-00-00,0000-00-00,,,,
2272,474,1959,0000-00-00,0000-00-00,0000-00-00,11/6/1959,0000-00-00,,,,
2273,474,1958,10/17/1958,0000-00-00,0000-00-00,10/27/1958,0000-00-00,,,,
2274,474,1957,10/20/1957,0000-00-00,0000-00-00,11/18/1957,0000-00-00,,,,
2275,474,1956,10/12/1956,0000-00-00,0000-00-00,10/29/1956,0000-00-00,,,,
2276,474,1955,10/17/1955,0000-00-00,0000-00-00,10/28/1955,0000-00-00,,,,
2277,474,1954,10/20/1954,0000-00-00,0000-00-00,11/12/1954,0000-00-00,,,,
2278,474,1953,10/20/1953,0000-00-00,0000-00-00,11/9/1953,0000-00-00,,,,
2279,474,1952,10/22/1952,0000-00-00,0000-00-00,11/25/1952,0000-00-00,,,,
2280,474,1951,10/5/1951,0000-00-00,0000-00-00,10/30/1951,0000-00-00,,,,
2281,474,1950,10/26/1950,0000-00-00,0000-00-00,11/6/1950,0000-00-00,,,,
2282,474,1949,0000-00-00,11/19/1949,0000-00-00,0000-00-00,0000-00-00,,,,
2283,474,1940,0000-00-00,10/27/1940,0000-00-00,0000-00-00,0000-00-00,,,,
2284,474,1939,0000-00-00,10/21/1939,0000-00-00,0000-00-00,0000-00-00,,,,
2285,474,1938,0000-00-00,11/11/1938,0000-00-00,0000-00-00,0000-00-00,,,,
2286,474,1937,0000-00-00,11/6/1937,0000-00-00,0000-00-00,0000-00-00,,,,
2287,492,0,0000-00-00,0000-00-00,1885-10-30,0000-00-00,0000-00-00,,,,
2288,487,1955,10/11/1955,0000-00-00,0000-00-00,10/27/1955,0000-00-00,,,,
2289,487,1954,10/27/1954,0000-00-00,0000-00-00,11/12/1954,0000-00-00,,,,
2290,487,1944,0000-00-00,11/9/1944,0000-00-00,0000-00-00,0000-00-00,,,,
2291,487,1943,0000-00-00,11/11/1943,0000-00-00,0000-00-00,0000-00-00,,,,
2292,478,0,10/16/1900,10/25/1900,0000-00-00,10/25/1900,0000-00-00,,,,
2293,478,0,1899-10-05,1899-10-29,0000-00-00,1899-10-29,0000-00-00,,,,
2294,478,0,0000-00-00,0000-00-00,0000-00-00,1898-10-29,0000-00-00,,,,
2295,478,0,0000-00-00,1897-10-19,0000-00-00,1897-10-19,0000-00-00,,,,
2296,478,0,1896-10-10,1896-11-03,0000-00-00,1896-11-03,0000-00-00,,,,
2297,478,0,0000-00-00,0000-00-00,0000-00-00,1895-11-04,0000-00-00,,,,
2298,478,0,1894-10-14,1894-10-24,0000-00-00,1894-10-24,0000-00-00,,,,
2299,478,0,0000-00-00,0000-00-00,0000-00-00,1892-10-17,0000-00-00,,,,
2300,478,0,0000-00-00,0000-00-00,0000-00-00,1891-11-01,0000-00-00,,,,
2301,478,0,0000-00-00,0000-00-00,0000-00-00,1890-10-24,0000-00-00,,,,
2302,478,0,0000-00-00,0000-00-00,0000-00-00,1889-10-17,0000-00-00,,,,
2311,491,2019,10/16/2019,11/18/2019,10/19/2019,11/16/2019,11/16/2019,snowmachine,,,
2312,427,2019,10/6/2019,11/5/2019,10/7/2019,11/15/2019,12/1/2019,pickup truck,,,
2313,113,2019,0000-00-00,11/18/2019,0000-00-00,0000-00-00,0000-00-00,,,,
2314,490,1918,0000-00-00,0000-00-00,0000-00-00,10/25/1918,0000-00-00,\N,,,
2315,490,1917,0000-00-00,0000-00-00,0000-00-00,10/31/1917,0000-00-00,\N,,,
2316,490,1913,0000-00-00,0000-00-00,0000-00-00,10/29/1913,0000-00-00,\N,,,
2317,463,1949,0000-00-00,10/26/1949,0000-00-00,0000-00-00,0000-00-00,\N,,,
2318,491,1957,10/16/1957,0000-00-00,0000-00-00,11/9/1957,0000-00-00,,,,
2319,491,1917,0000-00-00,0000-00-00,0000-00-00,10/28/1917,0000-00-00,,,,
2320,491,1916,0000-00-00,0000-00-00,0000-00-00,11/18/1916,0000-00-00,,,,
2321,491,1915,0000-00-00,0000-00-00,0000-00-00,10/30/1915,0000-00-00,,,,
2322,491,1914,0000-00-00,0000-00-00,0000-00-00,0000-00-00,10/7/1914,,,,
2323,491,1913,0000-00-00,0000-00-00,0000-00-00,10/27/1913,0000-00-00,,,,
2324,491,1912,0000-00-00,0000-00-00,0000-00-00,11/9/1912,0000-00-00,,,,
2325,475,1957,10/13/1957,0000-00-00,0000-00-00,10/31/1957,0000-00-00,,,,
2326,475,1956,10/3/1956,0000-00-00,0000-00-00,10/18/1956,0000-00-00,,,,
2327,475,1955,10/15/1955,0000-00-00,0000-00-00,10/25/1955,0000-00-00,,,,
2328,475,1954,0000-00-00,0000-00-00,0000-00-00,11/20/1954,0000-00-00,,,,
2329,475,1952,0000-00-00,0000-00-00,0000-00-00,11/4/1952,0000-00-00,,,,
2330,475,1951,10/5/1951,0000-00-00,0000-00-00,11/5/1951,0000-00-00,,,,
2331,475,1950,0000-00-00,0000-00-00,0000-00-00,12/8/1950,0000-00-00,,,,
2332,475,1949,0000-00-00,0000-00-00,0000-00-00,11/8/1949,0000-00-00,,,,
2333,475,1948,0000-00-00,0000-00-00,0000-00-00,10/27/1948,0000-00-00,,,,
2334,475,1947,0000-00-00,0000-00-00,0000-00-00,10/11/1947,0000-00-00,,,,
2335,475,1946,0000-00-00,0000-00-00,0000-00-00,11/7/1946,0000-00-00,,,,
2336,475,1945,0000-00-00,0000-00-00,0000-00-00,11/6/1945,0000-00-00,,,,
2337,475,1944,0000-00-00,0000-00-00,0000-00-00,11/7/1944,0000-00-00,,,,
2338,475,1943,0000-00-00,0000-00-00,0000-00-00,11/10/1943,0000-00-00,,,,
2355,486,1964,10/18/1964,0000-00-00,0000-00-00,11/13/1964,0000-00-00,,,,
2341,475,2019,10/15/2019,11/8/2019,10/17/2019,11/14/2019,11/16/2019,snowmachine,,,
2342,486,1923,0000-00-00,0000-00-00,0000-00-00,11/9/1923,0000-00-00,,,,
2343,486,1922,0000-00-00,0000-00-00,0000-00-00,11/8/1922,0000-00-00,,,,
2344,486,1921,0000-00-00,0000-00-00,0000-00-00,11/14/1921,0000-00-00,,,,
2345,486,1920,0000-00-00,0000-00-00,0000-00-00,11/20/1920,0000-00-00,,,,
2346,486,1919,0000-00-00,0000-00-00,0000-00-00,11/16/1919,0000-00-00,,,,
2347,486,1918,0000-00-00,0000-00-00,0000-00-00,10/30/1918,0000-00-00,,,,
2348,486,1917,0000-00-00,0000-00-00,0000-00-00,10/30/1917,0000-00-00,,,,
2349,486,1915,0000-00-00,0000-00-00,0000-00-00,11/1/1915,0000-00-00,,,,
2350,486,1912,0000-00-00,0000-00-00,0000-00-00,10/24/1912,0000-00-00,,,,
2351,486,1911,0000-00-00,0000-00-00,0000-00-00,11/11/1911,0000-00-00,,,,
2352,486,1909,0000-00-00,0000-00-00,0000-00-00,10/22/1909,0000-00-00,,,,
2353,486,1908,0000-00-00,0000-00-00,0000-00-00,10/28/1908,0000-00-00,,,,
2354,486,1907,0000-00-00,0000-00-00,0000-00-00,10/29/1907,0000-00-00,,,,
2356,486,1963,10/14/1963,0000-00-00,0000-00-00,11/1/1963,11/5/1963,,,,
2357,486,1962,10/19/1962,0000-00-00,0000-00-00,11/17/1962,11/18/1962,,,,
2358,486,1961,10/9/1961,0000-00-00,0000-00-00,11/11/1961,0000-00-00,,,,
2359,486,1959,10/13/1959,0000-00-00,0000-00-00,11/3/1959,0000-00-00,,,,
2360,486,1958,10/7/1958,0000-00-00,0000-00-00,10/18/1958,0000-00-00,,,,
2361,486,1957,10/14/1957,0000-00-00,0000-00-00,11/28/1957,0000-00-00,,,,
2362,486,1954,10/14/1954,0000-00-00,0000-00-00,11/12/1954,0000-00-00,,,,
2363,486,1953,10/19/1953,0000-00-00,0000-00-00,10/31/1953,0000-00-00,,,,
2364,486,1952,10/20/1952,0000-00-00,0000-00-00,11/2/1952,0000-00-00,,,,
2365,486,1951,10/10/1951,0000-00-00,0000-00-00,10/27/1951,0000-00-00,,,,
2366,486,1950,10/13/1950,0000-00-00,0000-00-00,11/3/1950,0000-00-00,,,,
2367,486,1949,0000-00-00,11/10/1949,0000-00-00,0000-00-00,0000-00-00,,,,
2368,486,1948,0000-00-00,10/31/1948,0000-00-00,0000-00-00,0000-00-00,,,,
2369,486,1945,0000-00-00,11/10/1945,0000-00-00,0000-00-00,0000-00-00,,,,
2372,486,1943,0000-00-00,0000-00-00,0000-00-00,11/7/1943,0000-00-00,,,,
2371,486,1944,0000-00-00,11/4/1944,0000-00-00,0000-00-00,0000-00-00,,,,
2373,486,1940,0000-00-00,0000-00-00,0000-00-00,10/13/1940,0000-00-00,,,,
2374,486,1939,0000-00-00,0000-00-00,0000-00-00,10/25/1939,0000-00-00,,,,
2375,486,1938,0000-00-00,0000-00-00,0000-00-00,10/22/1938,0000-00-00,,,,
2376,486,1937,0000-00-00,0000-00-00,0000-00-00,11/5/1937,0000-00-00,,,,
2377,486,1936,0000-00-00,0000-00-00,0000-00-00,11/17/1936,0000-00-00,,,,
2378,486,1935,0000-00-00,0000-00-00,0000-00-00,11/7/1935,0000-00-00,,,,
2379,486,1934,0000-00-00,0000-00-00,0000-00-00,10/26/1934,0000-00-00,,,,
2380,486,1933,0000-00-00,0000-00-00,0000-00-00,11/6/1933,0000-00-00,,,,
2381,480,1974,10/7/1974,0000-00-00,10/7/1974,11/1/1974,11/3/1974,,,,
2382,480,1973,11/1/1973,0000-00-00,11/3/1973,11/10/1973,11/11/1973,,,,
2383,480,1972,10/5/1972,0000-00-00,10/15/1972,11/10/1972,11/14/1972,,,,
2384,480,1966,10/15/1966,0000-00-00,0000-00-00,10/24/1966,11/14/1966,,,,
2385,480,1965,10/10/1965,0000-00-00,0000-00-00,0000-00-00,11/18/1965,,,,
2386,480,1963,11/3/1963,0000-00-00,0000-00-00,11/6/1963,11/8/1963,,,,
2387,480,1962,10/19/1962,0000-00-00,11/11/1962,11/14/1962,11/19/1962,,,,
2388,480,1961,10/2/1961,0000-00-00,11/25/1961,11/11/1961,11/25/1961,,,,
2389,462,1958,10/7/1958,0000-00-00,0000-00-00,10/15/1958,0000-00-00,,,,
2390,462,1957,10/15/1957,0000-00-00,0000-00-00,11/14/1957,0000-00-00,,,,
2391,462,1956,10/13/1956,0000-00-00,0000-00-00,10/19/1956,0000-00-00,,,,
2392,462,1954,10/20/1954,0000-00-00,0000-00-00,11/10/1954,0000-00-00,,,,
2393,462,1953,10/26/1953,0000-00-00,0000-00-00,11/3/1953,0000-00-00,,,,
2394,462,1952,10/22/1952,0000-00-00,0000-00-00,11/25/1952,0000-00-00,,,,
2395,462,1951,10/9/1951,0000-00-00,0000-00-00,11/7/1951,0000-00-00,,,,
2396,462,1949,0000-00-00,11/15/1949,0000-00-00,0000-00-00,0000-00-00,,,,
2397,462,1948,0000-00-00,10/26/1948,0000-00-00,0000-00-00,0000-00-00,,,,
2398,462,1946,0000-00-00,11/5/1946,0000-00-00,0000-00-00,0000-00-00,,,,
2399,462,1945,0000-00-00,11/4/1945,0000-00-00,0000-00-00,0000-00-00,,,,
2400,462,1944,0000-00-00,11/3/1944,0000-00-00,0000-00-00,0000-00-00,,,,
2401,462,1943,0000-00-00,11/2/1943,0000-00-00,0000-00-00,0000-00-00,,,,
2402,488,1924,0000-00-00,0000-00-00,0000-00-00,10/27/1924,0000-00-00,,,,
2403,474,1962,10/10/1962,0000-00-00,0000-00-00,0000-00-00,0000-00-00,,,,
2404,182,2019,11/8/2019,12/9/2019,11/21/2019,12/16/2019,12/20/2019,snowmachine,,,
2405,379,2019,10/15/2019,11/17/2019,10/12/2019,12/15/2019,1/15/2020,snowmachine,,,
2406,472,1959,0000-00-00,0000-00-00,0000-00-00,10/25/1959,0000-00-00,,,,
2407,472,1957,10/12/1957,0000-00-00,0000-00-00,10/19/1957,0000-00-00,,,,
2408,472,1956,9/25/1956,0000-00-00,0000-00-00,10/21/1956,0000-00-00,,,,
2409,472,1955,10/12/1955,0000-00-00,0000-00-00,0000-00-00,0000-00-00,,,,
2410,472,1952,10/26/1952,0000-00-00,0000-00-00,11/15/1952,0000-00-00,,,,
2411,472,1951,10/9/1951,0000-00-00,0000-00-00,10/25/1951,0000-00-00,,,,
2412,472,1950,0000-00-00,0000-00-00,0000-00-00,10/27/1950,0000-00-00,,,,
2413,472,1949,0000-00-00,0000-00-00,0000-00-00,10/27/1949,0000-00-00,,,,
2414,472,1948,0000-00-00,0000-00-00,0000-00-00,11/1/1948,0000-00-00,,,,
2415,472,1947,0000-00-00,0000-00-00,0000-00-00,11/2/1947,0000-00-00,,,,
2416,472,1946,0000-00-00,0000-00-00,0000-00-00,10/30/1946,0000-00-00,,,,
2417,472,1945,0000-00-00,0000-00-00,0000-00-00,10/30/1945,0000-00-00,,,,
2418,472,1944,0000-00-00,0000-00-00,0000-00-00,10/30/1944,0000-00-00,,,,
2419,472,1943,0000-00-00,0000-00-00,0000-00-00,11/9/1943,0000-00-00,,,,
2420,17,2017,10/10/2017,10/15/2017,10/13/2017,10/18/2017,10/20/2017,Snow Machine,,,
2421,159,2017,10/20/2017,10/20/2017,10/20/2017,0000-00-00,0000-00-00,,,,
2422,276,2017,10/18/2017,11/20/2017,11/3/2017,11/21/2017,11/22/2017,snowmachine,,,
2423,475,2017,10/19/2017,11/20/2017,10/21/2017,11/25/2017,11/29/2017,snowmachine,,,
2424,194,2017,10/18/2017,11/20/2017,11/4/2017,11/25/2017,12/1/2017,snowmachine,,,
2425,427,2017,10/16/2017,10/20/2017,10/17/2017,10/27/2017,11/7/2017,snowmachine,,,
2426,285,2017,10/21/2017,12/26/2017,12/25/2017,0000-00-00,0000-00-00,,,,
